video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count_bruto,like_count_imputado,like_count,texto_original,n_emojis,texto_limpio,longitud_original,tokens_limpios,apto_para_texto,sentimiento,prob_pos,prob_neg,prob_neu,puntaje_sentimiento,confianza_sentimiento,tramo_likes
6W4u8sGEnGM,UgyNuIQ1W1M3g8ut6314AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@BorisTebalán,UC1NiEdJ7gk6FlDexIalWnGg,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@BorisTebalán,hace 5 días, ,0,False,,,True,0,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",1,presidente merecer respeto triste proyecto corrupto hdp hueviar millonada dinero pura mierda gente burra pensar regresar corrupto hdpm gobernado esperar equivocar,361,21,True,NEG,0.005789057817310095,0.9747357368469238,0.019475145265460014,-0.9689466790296137,0.9747357368469238,0
yLZS3JiEBg8,UgyOyo4VyMiMOhqOkGd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@miguelbran1268,UCdQAuWwyC99MB7Y02Umj26Q,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@miguelbran1268,hace 2 años, ,0,False,,,True,0,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",0,resumir letra pequeño sonar bonito fácil crees realmente dionisio dejar vender pollo huevo sentir tén detallar letra pequeño dionisio dejar pasar perder consumidor león pintir,368,25,True,NEG,0.010623909533023834,0.8110071420669556,0.17836891114711761,-0.8003832325339317,0.8110071420669556,0
TT4qJ5FXHYE,UgyPm-2rnRLPav43Bt14AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@taniagabrielacelis8434,UCtowGNY2lnlg6O2CkwDgkLg,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@taniagabrielacelis8434,hace 3 años,2,0,False,,2,False,2,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",3,aplaudo celebro iniciativa puebla enorgullecer grupo femenino ulama,102,8,True,POS,0.9634801149368286,0.00511669646948576,0.03140314295887947,0.9583634184673429,0.9634801149368286,1–2
OkXlHx0hx-8,UgyQQbXS_Q_JYcSefap4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@MarioCortez-o6v,UCp_dAUfv8i3LW3zWc24dLaQ,Regresaron sin nada 😂😂,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@MarioCortez-o6v,hace 1 día,1,0,False,,1,False,1,Regresaron sin nada 😂😂,2,regresar,22,1,True,NEU,0.03975498303771019,0.4231613278388977,0.5370837450027466,-0.3834063448011875,0.5370837450027466,1–2
UhL9y3KUl8E,UgyQxncw9dtHgZFgp014AaABAg,SHAI WA: la vecina queer de Casa Presidencial,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aditalissethevasquezrojas8039,UC_NRVt2UP88ZNTwzrZ66JSg,"Gracias por este video, que importante conocer este tipo de espacios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@aditalissethevasquezrojas8039,hace 3 años,2,0,False,,2,False,2,"Gracias por este video, que importante conocer este tipo de espacios.",0,gracias video importante tipo espacio,69,5,True,POS,0.9743415117263794,0.002790754893794656,0.022867664694786072,0.9715507568325847,0.9743415117263794,1–2
j43HgwYFKfk,UgyRmKHMG-ygpot6nY14AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Jel.Awesh.M,hace 1 año,1,0,False,,1,False,1,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",0,triste realidad usac video ojalá sacar frecuentemente,76,7,True,NEG,0.08636554330587387,0.6793707609176636,0.23426371812820435,-0.5930052176117897,0.6793707609176636,1–2
j43HgwYFKfk,UgyS31-ujtXB5VmjBRV4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ligiaguerra3057,UCRvPToDkkumha7WJAfCDk1A,Que asco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@ligiaguerra3057,hace 1 año, ,0,False,,,True,0,Que asco,0,asco,8,1,True,NEG,0.028887292370200157,0.8485827445983887,0.1225300133228302,-0.8196954522281885,0.8485827445983887,0
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@kevinochoa3695,UCPZueDLrCS4BmTBRMA4q0fA,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@kevinochoa3695,hace 1 año,1,1,False,,1,False,1,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",1,bienvenir tren maya inepto oponer colaboración hablar desarrollo frontera desarrollo general acaso turista generar imagínense tren maya conectado logísticamente tren,322,20,True,NEG,0.06412286311388016,0.6556767821311951,0.280200332403183,-0.5915539190173149,0.6556767821311951,1–2
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Burgos68,UC7IMsCxfZyWN7YQo8-JYa6Q,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@Burgos68,hace 1 año, ,0,False,,,True,0,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",0,agrar persona pensar desarrollo mutuo lugar comentario felicitación gobierno desarrollo solidario hablar estupidez,225,13,True,NEG,0.008370330557227135,0.9636765718460083,0.027953065931797028,-0.9553062412887812,0.9636765718460083,0
lj983NWyAQY,UgySttznhywvGXZyF-N4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@crislexrubi4387,UCHMQ_lDhibZ-XZ_3fo6oxwg,Muy bello Guatemala. Saludos desde Honduras,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@crislexrubi4387,hace 7 años,16,0,False,,16,False,16,Muy bello Guatemala. Saludos desde Honduras,0,bello guatemala saludo hondura,43,4,True,POS,0.9602110385894775,0.0054620797745883465,0.034326884895563126,0.9547489588148892,0.9602110385894775,11–50
n8iP75gIpmw,UgyVLVHQ4zNBKTTDxtp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@inge_vergueta,UCpsKOkt5iWTbenzeuq7dsmQ,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@inge_vergueta,hace 2 años,1,0,False,,1,False,1,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,2,esperar diputado manuel baldizón delincuente gente aprender votar congreso metar lacra congreso,191,12,True,NEG,0.004869385622441769,0.9356070756912231,0.0595235601067543,-0.9307376900687814,0.9356070756912231,1–2
j43HgwYFKfk,UgyWzgDknElvfn9oFJZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lesolorzano,UC7dadZG7kkGYnsNu6td0FbA,Nubes negras sobre el CSU. Empieza a oler a democracia.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@lesolorzano,hace 1 año,18,0,False,,18,False,18,Nubes negras sobre el CSU. Empieza a oler a democracia.,0,nube negro csu empezar oler democracia,55,6,True,NEG,0.03107793815433979,0.7635281085968018,0.2053939551115036,-0.732450170442462,0.7635281085968018,11–50
n8iP75gIpmw,UgyX06qZFc3cNK6223J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,"q mira el presidente Ramos
seguir .anteniendo esos.mantenidos y mucha jente con ambre q yeben su almuerzo d su casa esos simverguenzas y no asen nada bueno por guatemala solo cobrar el finde.mes y comor",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@josecarrera9623,hace 2 años, ,0,False,,,True,0,"q mira el presidente Ramos
seguir .anteniendo esos.mantenidos y mucha jente con ambre q yeben su almuerzo d su casa esos simverguenzas y no asen nada bueno por guatemala solo cobrar el finde.mes y comor",0,mirar presidente ramos seguir anteneir mantenido jente ambre yebir almuerzo casa simverguenza guatemala cobrar finde mes comor,202,17,True,NEG,0.0044260104186832905,0.9690243005752563,0.026549682021141052,-0.9645982901565731,0.9690243005752563,0
is3Mk5oC19g,UgyXTA5oFwzI70TKCUd4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@denilsonlopez4083,UCFFrEmn6lPYiWyElpfzTy5Q,El humano la misma 💩💩💩,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@denilsonlopez4083,hace 21 horas, ,0,False,,,True,0,El humano la misma 💩💩💩,3,humano,22,1,True,NEG,0.00943934079259634,0.8698673844337463,0.12069324404001236,-0.86042804364115,0.8698673844337463,0
TT4qJ5FXHYE,UgyYPJkzW5rbOUI_vcd4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Santiago.Nolasco,UCNiMNUJvaRJb0_QLClqwVnA,Excelente iniciativa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Santiago.Nolasco,hace 3 años,2,0,False,,2,False,2,Excelente iniciativa,0,excelente iniciativa,20,2,True,POS,0.922093391418457,0.008101856335997581,0.06980480998754501,0.9139915350824594,0.922093391418457,1–2
lj983NWyAQY,UgyYRHeJlfB9VF69LSp4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@alexandrevasquez4135,UCs_5qeqdku9tGAq22y3OcuQ,Me da mucha emoción q la ciudad de guatemala va prosperando algún día vamos hacer una de las ciudades mas famosas del mundo con alta tecnologia q china me gusta mucho este proyecto y ojalay q se cumpla..,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@alexandrevasquez4135,hace 7 años,4,0,False,,4,False,4,Me da mucha emoción q la ciudad de guatemala va prosperando algún día vamos hacer una de las ciudades mas famosas del mundo con alta tecnologia q china me gusta mucho este proyecto y ojalay q se cumpla..,0,emoción ciudad guatemala prosperar ciudad famoso mundo alto tecnología chino gustar proyecto ojalay cumplir,203,14,True,POS,0.9734967947006226,0.0027416071388870478,0.02376166358590126,0.9707551875617355,0.9734967947006226,3–10
j43HgwYFKfk,UgyYaWYhDStGYWDGkb94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lidiarodriguez3493,UCCBYcToQ2dwkd6TJh0FSyDg,"Importante información la. Usac de ser oposición se volvió servil, se va recuperar 👍",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@lidiarodriguez3493,hace 1 año, ,0,False,,,True,0,"Importante información la. Usac de ser oposición se volvió servil, se va recuperar 👍",1,importante información usac oposición volver servil recuperar,84,7,True,NEU,0.02873951755464077,0.40646839141845703,0.5647921562194824,-0.37772887386381626,0.5647921562194824,0
yLZS3JiEBg8,UgyYh5BUgByoCy2qNBR4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@angelmartinez9523,UCxcoDvP-g2_KTZDmVZtvb3w,"En resumen son periodistas patéticos y poco profesionales. Si van a dar información, no la den a medias. 
1. Existe inflación, la cual fue más alta que los datos que están proporcionado, esto afecta a las empresas o el propósito es que ahora las empresas subsidien lo que venden? 
2. Los precios internacionales aplican cuando una empresa o persona oferta o compra en bolsas de valores. Existen diferentes calidades. 
3. Existen aranceles que pagan las importaciones al menos que vayan a ser procesados y exportados (ej. beneficio 2989), el DAI en la mayoría de casos es de 10%  más IVA de 12%, más ISR y otros. Esto va desde carros a cebolla a frijoles y arroz. 
No se quejan de todos los carros importados pero aún así las agencias venden más y está en manos de pocos grupos. 
4. Los margenes netos de las industrias mencionadas a disminuido. Expliquen porque.
5. Estas empresas siguen porque han conseguido la manera de hacerlo rentable, pero cualquiera puede producir, vender, importar o exportar. La diferencia es que no saben cómo hacerlo y no tienen el dinero (la verdadera barrera de entrada). 
6. El ingenio que hablan no está en otro país por las condiciones que mencionan, lo cual desacredita que todo lo que digan sea cierto.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@angelmartinez9523,hace 2 años, ,0,False,,,True,0,"En resumen son periodistas patéticos y poco profesionales. Si van a dar información, no la den a medias. 
1. Existe inflación, la cual fue más alta que los datos que están proporcionado, esto afecta a las empresas o el propósito es que ahora las empresas subsidien lo que venden? 
2. Los precios internacionales aplican cuando una empresa o persona oferta o compra en bolsas de valores. Existen diferentes calidades. 
3. Existen aranceles que pagan las importaciones al menos que vayan a ser procesados y exportados (ej. beneficio 2989), el DAI en la mayoría de casos es de 10%  más IVA de 12%, más ISR y otros. Esto va desde carros a cebolla a frijoles y arroz. 
No se quejan de todos los carros importados pero aún así las agencias venden más y está en manos de pocos grupos. 
4. Los margenes netos de las industrias mencionadas a disminuido. Expliquen porque.
5. Estas empresas siguen porque han conseguido la manera de hacerlo rentable, pero cualquiera puede producir, vender, importar o exportar. La diferencia es que no saben cómo hacerlo y no tienen el dinero (la verdadera barrera de entrada). 
6. El ingenio que hablan no está en otro país por las condiciones que mencionan, lo cual desacredita que todo lo que digan sea cierto.",0,resumen periodista patético profesional información medias inflación alto dato proporcionado afectar empresa propósito empresa subsidiar vender precio internacional aplicar empresa persona oferta compra bolsa valor calidad arancel pagar importación procesar exportado beneficio dai mayoría caso ivo isr carro cebolla frijol arroz quejar carro importado agencia vender manos grupo margen neto industria mencionado disminuido explicar empresa seguir rentable cualquiera producir vender importar exportar diferencia dinero barrera entrada ingenio condición mencionar desacreditar,1237,70,True,NEG,0.004147745203226805,0.9343358874320984,0.061516325920820236,-0.9301881422288716,0.9343358874320984,0
j43HgwYFKfk,UgyZ2zEvW_CClk8k15F4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@dinoraoroxon5771,UCW-JC6lebVmf2P1dmY_L94g,"Felicitaciones,muy buena información sobre  ese caso ni los medios informan la veracidad de todo esto,en verdad felicitaciones ojala todos los universitarios fieran como usted,sigan peleando sus derechos",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@dinoraoroxon5771,hace 4 meses, ,0,False,,,True,0,"Felicitaciones,muy buena información sobre  ese caso ni los medios informan la veracidad de todo esto,en verdad felicitaciones ojala todos los universitarios fieran como usted,sigan peleando sus derechos",0,felicitación información caso informar veracidad felicitación ojalá universitario feír seguir pelear derecho,203,12,True,POS,0.8971847891807556,0.015963317826390266,0.0868518203496933,0.8812214713543653,0.8971847891807556,0
j43HgwYFKfk,Ugy_6i8lJAd2eVIRNjx4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@NataliaRodriguez-rx5mr,UCgJNFj5dnxXpcMvmuhZDPxA,Excelente vídeo!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@NataliaRodriguez-rx5mr,hace 1 año,1,0,False,,1,False,1,Excelente vídeo!,0,excelente video,16,2,True,POS,0.9164499044418335,0.011400705203413963,0.072149358689785,0.9050491992384195,0.9164499044418335,1–2
n8iP75gIpmw,Ugy__nsWCBggw9EzOUd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eddymunoz9789,UCFoIAE8k82D6AV-8gjjKaNg,"Lo que sucede señor diputado es que por trabajar en favor de la población es su trabajo y se le paga por eso, no le podemos quemar cuetes por cada dis que logro, asi que si es justo que los Respetables Periodistas investiguen las anomalías, no quiera darle vuelta a la tortilla😅😅😅😅 pues usted lobdice de forma tan fantaciosa como si a usted se le debiera celebrar el que trabaja!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@eddymunoz9789,hace 2 años,1,1,False,,1,False,1,"Lo que sucede señor diputado es que por trabajar en favor de la población es su trabajo y se le paga por eso, no le podemos quemar cuetes por cada dis que logro, asi que si es justo que los Respetables Periodistas investiguen las anomalías, no quiera darle vuelta a la tortilla😅😅😅😅 pues usted lobdice de forma tan fantaciosa como si a usted se le debiera celebrar el que trabaja!",4,suceder señor diputado trabajar favor población trabajo pagar quemar cuet dis lograr justo respetabl periodista investigar anomalía vuelta tortilla lobdizar forma fantaciós deber celebrar trabajar,379,25,True,NEG,0.007878129370510578,0.8966668248176575,0.09545503556728363,-0.8887886954471469,0.8966668248176575,1–2
